#from,to


407274487,3241283676

407274487,2413022749

407274487,1964598974

407274487,136039679

2997608763,1323115201

2997608763,894057794

2997608763,113022733

2997608763,317005063

2997608763,60959947

2997608763,16816972

2997608763,49931437

2997608763,1386338574

2997608763,171996495

2997608763,448885968

2997608763,2433572658

2997608763,2734466983

2997608763,1949391637

2997608763,717944414

2997608763,3220201621

3224866065,1964598974

251331591,191174438

251331591,496309694

91399176,1270063232

91399176,894057794

91399176,317005063

91399176,2797602696

91399176,171996495

91399176,534563976

91399176,3094540755

91399176,3220201621

91399176,262343673

91399176,1010810106

91399176,1269440827

91399176,499014749

30884873,1949391637

30884873,246866759

80593931,198639504

80593931,25071586

80593931,299558731

80593931,48485846

80593931,2579887878

80593931,2401883815

80593931,511740616

80593931,1709345641

80593931,359572266

80593931,361540427

80593931,224765197

80593931,2935352496

80593931,534563976

80593931,1306894802

80593931,15505224

80593931,20222744

80593931,14562685

159360018,26541437

159360018,31137589

159360018,14562685

159360018,191465337

159360018,297226079

159360018,145062108

159360018,2413022749

159360018,1949391637

3257050133,3320692610

3257050133,2688524677

3257050133,534563976

3257050133,1435730690

3257050133,72708499

3257050133,260672276

3257050133,1949391637

3257050133,2196426007

3257050133,614624536

3257050133,467382938

3257050133,749586720

3257050133,3906851

3257050133,3065996068

3257050133,116830375

3257050133,359572266

3257050133,261672493

3257050133,14174897

3257050133,3289988417

3257050133,25717444

3257050133,299558731

3257050133,448885968

3257050133,97289556

3257050133,3056946657

3257050133,1477611511

29352983,91273652

29352983,930009205

29352983,24028758

41272346,2238730818

41272346,2964584867

41272346,861765444

41272346,554378917

41272346,557388198

41272346,2214285223

41272346,213339721

41272346,350432302

41272346,413263746

41272346,1024244078

41272346,1323379315

41272346,1635828884

41272346,1949391637

41272346,79975924

41272346,1961113274

985120944,313826848

985120944,90872635

985120944,300298615

246506530,1949391637

3087016995,1949391637

1976869928,1977810043

93193259,19623685

93193259,191174438

93193259,2797602696

93193259,299558731

93193259,198483889

93193259,211270746

369635506,53223520

369635506,191174438

369635506,16816972

369635506,26493482

369635506,1002477324

369635506,44171091

369635506,1949391637

369635506,2297053591

369635506,15113529

369635506,499014749

369635506,1964598974

369635506,555031989

51987505,119802433

51987505,2828992835

51987505,194081605

51987505,37958883

51987505,534563976

51987505,1496841

51987505,15357143

51987505,50001997

51987505,284080656

51987505,412409266

51987505,49654515

51987505,31137589

51987505,111418467

51987505,14562685

51987505,153896446

51987505,66064895

714966067,2842117505

714966067,2610391793

714966067,633287684

714966067,554378917

714966067,246866759

714966067,2797602696

714966067,18986537

714966067,328990309

714966067,16816972

714966067,1024244078

714966067,14562685

714966067,198483889

714966067,437706739

714966067,3220201621

714966067,486970980

714966067,285229333

714966067,292819455

714966067,2413022749

714966067,555031989

211239988,2828992835

2536309816,119802433

2536309816,894057794

2536309816,2369126468

2536309816,2463677318

2536309816,1688358086

2536309816,317005063

2536309816,3064266184

2536309816,35203319

2536309816,16529292

2536309816,50001997

2536309816,1024244078

2536309816,101914864

2536309816,2797602696

2536309816,72708499

2536309816,24028758

2536309816,370824887

2536309816,534563976

2536309816,29005683

2536309816,853723740

2847163450,81366954

2847163450,3471649756

2847163450,3223847255

138118210,2797602696

138118210,26493482

138118210,2153053644

138118210,35203319

138118210,145062108

138118210,2413022749

416646214,254714630

416646214,19827010

416646214,12912912

416646214,379998386

416646214,17973402

416646214,2427549086

416646214,22278303

416646214,13076512

416646214,122319646

416646214,3098931650

416646214,19726002

416646214,817119859

416646214,169769013

416646214,1452034232

416646214,29292473

416646214,1961113274

416646214,1964598974

416646214,304521922

416646214,14980035

416646214,27102150

416646214,57608397

416646214,705287821

416646214,17751376

416646214,74499421

416646214,74519008

416646214,2480136290

416646214,2402548327

416646214,1480809193

416646214,1323379315

416646214,1115173238

416646214,787737762

211862600,534563976

211862600,2284237477

211862600,1964598974

3180504139,525005120

3180504139,2662167684

3180504139,2797602696

3180504139,1355685355

3180504139,43112176

3180504139,198483889

3180504139,3428756051

3180504139,79975924

3180504139,1949391637

3180504139,2413022749

1140671569,555031989

26133587,1329922886

26133587,15822273

26133587,97289556

26133587,1496841

26133587,15298442

26133587,448013452

26133587,224765197

26133587,408520849

26133587,118130883

26133587,1055638933

26133587,4142870296

26133587,2869758489

26133587,60959947

26133587,20884891

26133587,21711518

26133587,194081605

26133587,13076512

26133587,477271714

26133587,150719140

26133587,586887461

26133587,191174438

26133587,2734466983

26133587,416743464

26133587,3303546409

26133587,47487925

26133587,19302326

26133587,2799626938

26133587,104805053

26133587,1964598974

26133587,1323115201

26133587,629055051

26133587,861765444

26133587,2389700022

26133587,2398090694

26133587,511740616

26133587,745672716

26133587,1705567818

26133587,299558731

26133587,54240972

26133587,50001997

26133587,12935692

26133587,158522193

26133587,1225805780

26133587,74077333

26133587,191465337

26133587,18229080

26133587,104005212

26133587,867304158

26133587,73891680

26133587,111418467

26133587,1292060773

26133587,19438311

26133587,1244100456

26133587,480758140

26133587,25722218

26133587,2460662251

26133587,20235453

26133587,499107187

26133587,1384160756

26133587,82234869

26133587,119718228

26133587,22022138

26133587,219458687

26133587,1665049724

26133587,14562685

26133587,292232574

26133587,66064895

119538773,60959947

119538773,2480063420

119538773,15221598

82633817,80607489

82633817,80569187

82633817,66983336

82633817,114757902

82633817,80598575

82633817,80592785

82633817,80608213

82633817,59126679

82633817,92281176

82633817,110759605

82633817,80591477

2787394650,6603342

2787394650,1949391637

2787394650,1024244078

1969890396,1970071056

1969890396,1969684843

1969890396,1970119548

1974781022,1974959912

1974781022,1974783392

1974781022,1949391637

1974781022,1975391245

2472637968,1949391637

2472637968,2473721719

71033954,1949391637

71033954,1964598974

71033954,45364918

21832807,320788760

369370220,466611841

369370220,60959947

369370220,20184774

369370220,191174438

369370220,166216871

369370220,17087338

369370220,2214285223

369370220,1024244078

369370220,14065040

369370220,3303433787

369370220,361111228

369370220,14562685

369370220,1964598974

3246277742,2480136290

3246277742,2402548327

3246277742,787737762

3246277742,198483889

3246277742,3220201621

3246277742,1590037975

3246277742,1452034232

3246277742,1961113274

3404792944,103429473

3404792944,894057794

3404792944,15585285

3404792944,2797602696

3404792944,2770071913

3404792944,2153053644

3404792944,1024244078

3404792944,198483889

3404792944,3094540755

3404792944,555031989

3404792944,1949391637

3404792944,265073782

3404792944,2297053591

3404792944,262343673

3404792944,534563976

3404792944,1964598974

3404792944,2249121151

3036865651,633287684

2583938166,191174438

2583938166,511740616

2583938166,16647562

2583938166,19251226

2583938166,1181015306

2583938166,2288613934

2583938166,171996495

2583938166,76567984

2583938166,534563976

2583938166,2330573426

2583938166,499014749

2583938166,292232574

2583938166,17973402

2583938166,104005212

2583938166,85776157

2583938166,1964598974

2583938166,552851327

2320925815,243511692

71566459,357738469

71566459,191174438

71566459,250229423

71566459,29005683

71566459,1276126676

71566459,15135287

71566459,24230328

71566459,58567034

71566459,1347139676

1665049724,1435730690

1665049724,317005063

1665049724,61498632

1665049724,15357143

1665049724,113022733

1665049724,408520849

1665049724,1055638933

1665049724,466553750

1665049724,3379196824

1665049724,191174438

1665049724,256707624

1665049724,1931960364

1665049724,29666349

1665049724,31137589

1665049724,386624183

1665049724,333277752

1665049724,17055162

1665049724,184674238

1665049724,214568255

1665049724,861765444

1665049724,26485750

1665049724,14387914

1665049724,54240972

1665049724,200080977

1665049724,26133587

1665049724,1225805780

1665049724,3727769303

1665049724,15612251

1665049724,499014749

1665049724,1244100456

1665049724,4854761

1665049724,17087338

1665049724,61316589

1665049724,2483786358

1665049724,329184408

1665049724,373995388

1665049724,265073782

1665049724,552851327

1545471103,525005120

1545471103,3242819852

1545471103,16816972

1545471103,44171091

1545471103,555031989

1545471103,262343673

1970373762,3220201621

1970373762,1970500470

488621194,1352605296

488621194,260800626

488621194,20399315

488621194,1949391637

488621194,3403842873

488621194,946507549

488621194,1262177150

488621194,75410069

448013452,1632320839

448013452,1179873966

448013452,31137589

448013452,97289556

448013452,1949391637

448013452,2413022749

448013452,122319646

448013452,1964598974

217572494,145062108

21474297,114696320

21474297,15123183

1635828884,1670317824

1635828884,9616512

1635828884,2982379650

1635828884,818237828

1635828884,3064439045

1635828884,1675124996

1635828884,1536562052

1635828884,534563976

1635828884,103044858

1635828884,328990309

1635828884,1180622503

1635828884,1386338574

1635828884,859509392

1635828884,47956182

1635828884,2827053970

1635828884,874872211

1635828884,577282452

1635828884,465532565

1635828884,254232727

1635828884,3379196824

1635828884,2869758489

1635828884,41272346

1635828884,408187675

1635828884,3097157020

1635828884,59784346

1635828884,2427549086

1635828884,2779926533

1635828884,256900512

1635828884,2662167684

1635828884,2964584867

1635828884,28918980

1635828884,899324401

1635828884,346256679

1635828884,3237229994

1635828884,2755291435

1635828884,946507549

1635828884,920051202

1635828884,22824243

1635828884,31137589

1635828884,15706633

1635828884,20523706

1635828884,29005683

1635828884,586463783

1635828884,104805053

1635828884,555031989

1635828884,525005120

1635828884,1713417312

1635828884,47702338

1635828884,2723790752

1635828884,18654916

1635828884,422966469

1635828884,299558731

1635828884,309015244

1635828884,2401883815

1635828884,1546979844

1635828884,224765197

1635828884,1241825748

1635828884,283080534

1635828884,19365210

1635828884,296163002

1635828884,499014749

1635828884,40847455

1635828884,73891680

1635828884,59527009

1635828884,23446496

1635828884,554118761

1635828884,14363713

1635828884,21258091

1635828884,375854213

1635828884,337712369

1635828884,2352903282

1635828884,376597267

1635828884,49271414

1635828884,1477611511

1635828884,262343673

1635828884,2886415098

1635828884,14562685

1635828884,1949391637

278520981,1653334914

278520981,633287684

278520981,80593931

278520981,224765197

278520981,14065040

278520981,16615576

278520981,806297

278520981,19791535

278520981,2413022749

278520981,191174438

278520981,2401883815

278520981,2711747119

278520981,29005683

278520981,3190478261

278520981,17088183

278520981,17055162

278520981,969542076

278520981,232198471

278520981,15505224

278520981,2776096074

278520981,1875847512

278520981,140214236

278520981,24745694

278520981,621102047

278520981,1713417312

278520981,198639504

278520981,1709345641

278520981,19566119

278520981,39276143

278520981,499107187

278520981,20752116

278520981,49530613

2732511062,1435730690

2732511062,2970567087

2732511062,1386338574

2732511062,1964598974

2732511062,2570184927

3436155076,281956985

3436155076,3279645572

66069658,191174438

66069658,260472941

66069658,32981486

66069658,113022733

66069658,49271414

66069658,7628152

26248351,86147939

26248351,122963622

26248351,20190571

26248351,92235951

26248351,18004144

26248351,2287804244

26248351,232902905

25253403,3325581376

25253403,3074897985

25253403,169879362

25253403,151425419

25253403,21231765

25253403,1632665131

25253403,329080768

25253403,428908653

25253403,14715149

25253403,207627825

25253403,16485618

25253403,605532003

25253403,53919639

25253403,1949391637

25253403,211727479

25253403,514185205

25253403,2506880117

71222436,473979427

71222436,2499992695

1972831398,1971906312

1972831398,1971844237

1972831398,1973026644

1972831398,1949391637

1972831398,1973528534

1972831398,1973521465

166216871,249083010

166216871,16204291

166216871,213339721

166216871,534563976

166216871,30884873

166216871,15064202

166216871,382249303

166216871,113022733

166216871,14229262

166216871,1008658832

166216871,320788760

166216871,3250587410

166216871,3030025779

166216871,16615576

166216871,55618046

166216871,17973402

166216871,15299357

166216871,49654515

166216871,16319776

166216871,2984159777

166216871,15612251

166216871,73891680

166216871,14294182

166216871,116830375

166216871,416743464

166216871,40028458

166216871,1732443842

166216871,2984153644

166216871,485252525

166216871,102327983

166216871,2872111664

166216871,3315403825

166216871,47979320

166216871,499107187

166216871,555031989

166216871,133448201

166216871,24230328

166216871,3420542265

166216871,1961113274

166216871,361111228

166216871,228918333

166216871,1964598974

166216871,141694261

166216871,119802433

166216871,6524482

166216871,1329922886

166216871,2912612297

166216871,60959947

166216871,68668492

166216871,171996495

166216871,292232574

166216871,239348439

166216871,2547253711

166216871,3415205164

166216871,892149080

166216871,15907179

166216871,59918812

166216871,499014749

166216871,211767738

166216871,2300497376

166216871,14065040

166216871,111418467

166216871,2253541542

166216871,4854761

166216871,17087338

166216871,46046503

166216871,369370220

166216871,414499693

166216871,23313775

166216871,1512876920

166216871,2330573426

166216871,2445447283

166216871,324606654

166216871,3598513272

166216871,191465337

166216871,21810175

166216871,14562685

166216871,2799626938

166216871,66064895

6696032,212024966

6696032,2797602696

6696032,103044858

6696032,2837967381

6696032,224765197

6696032,479507982

6696032,112185871

6696032,2479516946

6696032,66094483

6696032,1949391637

6696032,2413022749

6696032,2427549086

6696032,283140385

6696032,1544327005

6696032,15612251

6696032,586463783

6696032,494302121

6696032,1430636714

6696032,2755291435

6696032,622384685

6696032,113296029

6696032,76567984

6696032,1976317832

6696032,555031989

6696032,2870676279

6696032,15113529

6696032,1286060346

6696032,499014749

6696032,104805053

6696032,31137589

6696032,16816972

6696032,17490510

6696032,538078290

6696032,44171091

6696032,534563976

6696032,2804736399

6696032,631109596

6696032,17055162

6696032,173787102

6696032,39254626

6696032,166562022

6696032,3018841323

6696032,246756973

6696032,2860289139

6696032,2482549621

6696032,300298615

6696032,385356024

6696032,262343673

6696032,1010810106

6696032,185375999

3241231530,2936292323

3241231530,1180622503

95020204,487795709

49931437,525005120

49931437,98189793

49931437,2794269986

49931437,3065996068

49931437,422966469

49931437,191174438

49931437,3064266184

49931437,12861132

49931437,299558731

49931437,97038380

49931437,22149133

49931437,822291044

49931437,555031989

49931437,35203319

49931437,2613558854

49931437,14138333

49931437,285229333

53347502,156936648

2190468271,3254815362

2190468271,12935692

2190468271,2289858163

2190468271,31137589

2190468271,2813627094

2190468271,19365210

2190468271,4048162812

16606385,3056946657

16606385,72111034

16606385,3412263731

16606385,250250723

944256367,392192736

944256367,2842497633

944256367,3382594692

944256367,1683549253

944256367,27102150

944256367,2325499655

944256367,3006224776

944256367,2246313892

944256367,81366954

944256367,3147989614

944256367,165388829

944256367,17498291

944256367,292511030

944256367,48684836

944256367,489636440

944256367,975635364

944256367,3082566287

944256367,561481917

944256367,122319646

2675836084,167781632

2675836084,987391748

2675836084,89760262

2675836084,1706946697

2675836084,97716631

2675836084,1386338574

2675836084,378643729

2675836084,72708499

2675836084,2196426007

2675836084,122319646

2675836084,13076512

2675836084,50405680

2675836084,1623111458

2675836084,3065996068

2675836084,14294182

2675836084,116830375

2675836084,784697640

2675836084,359572266

2675836084,255202220

2675836084,134856164

2675836084,102327983

2675836084,2872111664

2675836084,2433572658

2675836084,256487198

2675836084,2807600952

2675836084,491551423

2675836084,1964598974

2675836084,3359799615

2675836084,491397059

2675836084,126073286

2675836084,511740616

2675836084,126157284

2675836084,171996495

2675836084,114646096

2675836084,31137589

2675836084,1438943570

2675836084,2964574965

2675836084,40290133

2675836084,136416356

2675836084,104005212

2675836084,2570184927

2675836084,2300497376

2675836084,2480136290

2675836084,243346427

2675836084,744052964

2675836084,1292060773

2675836084,3384519400

2675836084,416743464

2675836084,1156428223

2675836084,4417338814

1682629818,1949391637

369812667,384420737

369812667,211270746

369812667,2413022749

369812667,1024244078

369812667,2297053591

20235453,70673897

20235453,212024966

20235453,119802433

20235453,14387914

20235453,1496841

20235453,16647562

20235453,745672716

20235453,113022733

20235453,14229262

20235453,1008658832

20235453,408520849

20235453,60844051

20235453,1055638933

20235453,44402841

20235453,20222744

20235453,2869758489

20235453,36959871

20235453,20884891

20235453,15299357

20235453,21711518

20235453,13076512

20235453,2471581002

20235453,552851327

20235453,191174438

20235453,112717095

20235453,59918812

20235453,1705567818

20235453,317005231

20235453,534563976

20235453,393033324

20235453,41187353

20235453,31137589

20235453,2389700022

20235453,386624183

20235453,44171091

20235453,17879228

20235453,1371448266

20235453,1964598974

20235453,1323115201

20235453,194081605

20235453,1329922886

20235453,511740616

20235453,213339721

20235453,39413322

20235453,477271714

20235453,50001997

20235453,158522193

20235453,14065040

20235453,26133587

20235453,97289556

20235453,203095125

20235453,245972054

20235453,15357143

20235453,18229080

20235453,608473

20235453,104005212

20235453,2397718753

20235453,60958946

20235453,111418467

20235453,136416356

20235453,19438311

20235453,1244100456

20235453,4854761

20235453,3047467756

20235453,2330573426

20235453,18758995

20235453,35203319

20235453,23242773

20235453,22022138

20235453,309007739

20235453,2242675709

20235453,292232574

20235453,66064895

3108338495,3320582573

1336886466,1670317824

1336886466,832936784

1336886466,15612251

1336886466,285229333

1336886466,2284237477

1336886466,534563976

1336886466,15706633

1336886466,1705567818

1336886466,707985387

1336886466,16816972

1336886466,1024244078

1336886466,328990309

1336886466,2825705712

1336886466,2673196818

1336886466,1949391637

1336886466,555031989

1336886466,213339721

1336886466,292819455

1336886466,17490510

1336886466,2413022749

1336886466,422966469

277546186,119802433

277546186,3320692610

277546186,1292060773

277546186,191174438

277546186,534563976

277546186,4854761

277546186,25722218

277546186,629055051

277546186,224765197

277546186,867304158

277546186,35203319

277546186,14562685

277546186,1964598974

13608142,42651013

13608142,2797602696

13608142,229858959

13608142,197976724

13608142,2297053591

13608142,75940765

13608142,256900512

13608142,166216871

13608142,18986537

13608142,2413022749

13608142,555031989

13608142,17055162

13608142,1452393918

13608142,119802433

13608142,861765444

13608142,213339721

13608142,16816972

13608142,3094540755

13608142,328990309

13608142,1024244078

13608142,197347189

13608142,262343673

13608142,2249121151

13608142,14562685

13608142,1964598974

32973,191174438

32973,10839772

32973,18033550

32973,175292337

32973,1949391637

32973,40904248

32973,2776333886

32973,145062108

32973,2413022749

32973,1449933086

1512876920,1713417312

1512876920,13076512

1512876920,150719140

1512876920,368970737

1512876920,511740616

1512876920,3303546409

1512876920,50001997

1512876920,167781632

1512876920,897840847

1512876920,408520849

1512876920,2680553557

1512876920,3065996068

1512876920,281956985

1512876920,380786715

1512876920,1964598974

20399315,14327878

20399315,139349031

20399315,2214285223

20399315,14562685

20399315,1949391637

20399315,276957209

20399315,946507549

712557786,2256676554

712557786,555031989

712557786,2430716629

3246580956,1948680224

3246580956,28918980

835735213,30231825

23766243,3447919043

23766243,27102150

23766243,15706633

23766243,26493482

23766243,198483889

23766243,1964598974

266749157,191174438

1882621158,1949391637

4502422758,3220201621

4502422758,3161752290

4502422758,48713892

4502422758,328990309

4502422758,2815118726

4502422758,3135122375

4502422758,3064266184

4502422758,1024244078

4502422758,43112176

4502422758,378643729

4502422758,437706739

4502422758,622854132

4502422758,622974542

4502422758,254232727

4502422758,28918980

4502422758,2709250490

4502422758,3386333403

4502422758,240991194

4502422758,75616478

4502422758,292819455

2868020457,14980035

2868020457,28153066

2868020457,198483889

2868020457,1054892244

2868020457,1949391637

2868020457,256210681

1973994733,1975702592

1973994733,1974329336

1973994733,1974141978

1973994733,1974305046

395773167,479507982

3905086705,48829726

3905086705,981218965

3905086705,1964598974

3905086705,328990309

3429688564,88944856

3429688564,1010810106

3429688564,16816972

3429688564,186144914

4036285993,608473

4036285993,15706633

4036285993,1964598974

4036285993,15113529

140969215,14083628

140969215,1024244078

140969215,1949391637

140969215,17352473

140969215,17937980

140969215,14124542

2228749568,89760262

2228749568,1024244078

1133913348,82617123

1133913348,502084198

1133913348,567407447

1133913348,186144914

1133913348,138006194

1133913348,1573598420

1133913348,555031989

1133913348,2212440631

1133913348,460968891

1133913348,946507549

1133913348,292819455

2505639177,378643729

2505639177,1961113274

2505639177,361540427

2505639177,328990309

2505639177,2297624370

2294441228,328990309

2294441228,587329318

2294441228,2797602696

2294441228,2755291435

2294441228,3242819852

2294441228,534563976

2294441228,60844051

2294441228,183176056

224765197,2916117506

224765197,633287684

224765197,15585285

224765197,13076512

224765197,80593931

224765197,12935692

224765197,1435730690

224765197,8112142

224765197,892149080

224765197,2970258455

224765197,19251226

224765197,871334575

224765197,14921758

224765197,2828483616

224765197,586463783

224765197,416743464

224765197,1931960364

224765197,426611758

224765197,499993648

224765197,1585

224765197,73537590

224765197,3138213432

224765197,14435252

224765197,50636347

224765197,17937980

224765197,3107663421

224765197,2387851327

224765197,6696032

224765197,2238730818

224765197,2367320131

224765197,23580740

224765197,2233870917

224765197,1705567818

224765197,20222744

224765197,25245773

224765197,622974542

224765197,4274486352

224765197,49498296

224765197,18472532

224765197,203095125

224765197,2893466710

224765197,14562685

224765197,388439641

224765197,211270746

224765197,104005212

224765197,499014749

224765197,1713417312

224765197,328990309

224765197,237401623

224765197,15150700

224765197,260472941

224765197,39276143

224765197,2330573426

224765197,2860289139

224765197,600030997

224765197,265073782

224765197,4417338814

224765197,2884247914

224765197,3176814719

224765197,9616512

224765197,106186373

224765197,3353484935

224765197,534563976

224765197,3091307657

224765197,15064202

224765197,2443192459

224765197,2559201936

224765197,2241428113

224765197,186144914

224765197,1635828884

224765197,20654229

224765197,16615576

224765197,2362717849

224765197,21711518

224765197,116830375

224765197,1179873966

224765197,54317231

224765197,33606835

224765197,45364918

224765197,2206952120

224765197,104805053

224765197,17285310

224765197,1323115201

224765197,14065040

224765197,133861573

224765197,511740616

224765197,277546186

224765197,54240972

224765197,2205314772

224765197,3727769303

224765197,525005120

224765197,145062108

224765197,20809953

224765197,60958946

224765197,96767203

224765197,38993636

224765197,3384519400

224765197,1480809193

224765197,38700779

224765197,18229080

224765197,16356083

224765197,49530613

224765197,35203319

224765197,1023250644

224765197,1010810106

224765197,2696735996

224765197,359572266

224765197,188489986

224765197,987391748

224765197,3064439045

224765197,2579887878

224765197,15357143

224765197,1002477324

224765197,14229262

224765197,12912912

224765197,2479516946

224765197,1949391637

224765197,320788760

224765197,818237828

224765197,946507549

224765197,3235339552

224765197,11230502

224765197,346256679

224765197,2344530218

224765197,759566131

224765197,2795481396

224765197,31137589

224765197,1953648950

224765197,214568255

224765197,60049728

224765197,3390886721

224765197,894057794

224765197,342825283

224765197,1037513028

224765197,1449566534

224765197,1632320839

224765197,15114060

224765197,228918333

224765197,158522193

224765197,1438943570

224765197,97289556

224765197,119074646

224765197,50106200

224765197,19365210

224765197,15612251

224765197,73891680

224765197,102995744

224765197,24755557

224765197,1244100456

224765197,17087338

224765197,1024244078

224765197,2546810941

224765197,226029800

224765197,29005683

224765197,2423931254

224765197,191465337

224765197,309007739

224765197,373995388

224765197,1177052029

224765197,69574976

224765197,3320692610

224765197,1536562052

224765197,42651013

224765197,119802433

224765197,2797602696

224765197,97716631

224765197,543928898

224765197,198639504

224765197,329184408

224765197,2914516882

224765197,577282452

224765197,2297053591

224765197,582199192

224765197,806297

224765197,20884891

224765197,119987616

224765197,612855722

224765197,246866759

224765197,317005231

224765197,76567984

224765197,198483889

224765197,2274282930

224765197,222206900

224765197,555031989

224765197,4054023094

224765197,1068985273

224765197,17055162

224765197,184674238

224765197,1156428223

224765197,15822273

224765197,24415685

224765197,18920390

224765197,16816972

224765197,43854281

224765197,1371448266

224765197,2153053644

224765197,456980432

224765197,1306894802

224765197,3094540755

224765197,1225805780

224765197,278185944

224765197,240991194

224765197,621102047

224765197,23446496

224765197,543598566

224765197,1192615399

224765197,4854761

224765197,2829579242

224765197,16401388

224765197,262343673

224765197,22022138

224765197,2918279163

224765197,2242675709

224765197,292819455

378643729,3320692610

378643729,633287684

378643729,2797602696

378643729,14083628

378643729,3308937866

378643729,3187093387

378643729,3242819852

378643729,42991757

378643729,139779091

378643729,3254815362

378643729,2196426007

378643729,3379196824

378643729,3382594692

378643729,2413022749

378643729,256900512

378643729,2284237477

378643729,11230502

378643729,2906409000

378643729,49383389

378643729,2755291435

378643729,255202220

378643729,3320582573

378643729,138526255

378643729,18004144

378643729,534563976

378643729,150198711

378643729,232684857

378643729,2856739338

378643729,1156428223

378643729,525005120

378643729,894057794

378643729,28918980

378643729,3056946657

378643729,4423098439

378643729,2776096074

378643729,299558731

378643729,1397824460

378643729,3307227342

378643729,113022733

378643729,384319060

378643729,2893466710

378643729,1435730690

378643729,499014749

378643729,75616478

378643729,53223520

378643729,20809953

378643729,328990309

378643729,90272103

378643729,3384519400

378643729,38145772

378643729,1024244078

378643729,2825705712

378643729,2352903282

378643729,30122100

378643729,35203319

378643729,262343673

378643729,420540539

378643729,373995388

378643729,292819455

251446550,2688524677

251446550,1964598974

80598575,80607489

80598575,80569187

80598575,66983336

80598575,114757902

80598575,80592785

80598575,110759605

80598575,59126679

80598575,92281176

80598575,82633817

80598575,80608213

80598575,80591477

816825631,1435730690

816825631,534563976

816825631,1496841

816825631,1386338574

816825631,2257471891

816825631,555031989

816825631,85776157

816825631,122319646

816825631,798116

816825631,116830375

816825631,3303546409

816825631,359572266

816825631,25702344

816825631,2154693428

816825631,1449933086

816825631,45364918

816825631,370824887

816825631,247364660

816825631,1964598974

816825631,1156428223

816825631,15822273

816825631,3241729577

816825631,3064266184

816825631,92116297

816825631,16816972

816825631,31137997

816825631,95482809

816825631,34236754

816825631,76003797

816825631,3403842873

816825631,166935132

816825631,717944414

816825631,2846822752

816825631,38682339

816825631,3429688564

816825631,3981489513

816825631,3147989614

816825631,7005172

816825631,35203319

816825631,2292563448

816825631,248487038

816825631,62311476

16319776,1961113274

16319776,15064202

16319776,14921758

16319776,14562685

8984112,36773483

8984112,28572732

8984112,20235453

61195555,2797602696

61195555,15706633

61195555,3220201621

61195555,2413022749

61195555,112717095

61195555,534563976

61195555,260847029

61195555,17055162

